trial_number,l1_smooth,dropout_rate,lr_max,n_epoch,num_layers,num_resblocks,num_units_layer_0,num_units_layer_1,num_units_layer_2,num_units_layer_3,num_units_layer_4,use_batchnorm,use_dropout,use_resblocks,mae,mse,rmse,state
981,0.06780877709388733,0.717321578149565,0.004360798074941539,250,2,,244,17.0,,,,True,False,False,0.25109824538230896,0.1443689912557602,0.3799591660499573,COMPLETE
982,0.08754957467317581,0.7071624305838169,0.008369284523792644,48,2,,215,17.0,,,,True,False,False,0.2995816171169281,0.1889617145061493,0.4346972703933716,COMPLETE
983,0.0611896812915802,0.47754843420310933,0.009959631214136863,274,2,,233,18.0,,,,True,False,False,0.23810723423957825,0.1296134740114212,0.3600187301635742,COMPLETE
984,0.3912031650543213,0.49485624061471634,5.335939314467379e-06,229,2,2.0,243,16.0,,,,True,True,True,0.7643774747848511,0.9090652465820312,0.9534491896629333,COMPLETE
985,0.06541619449853897,0.7498129850662781,0.007180757400333639,256,2,,209,18.0,,,,True,False,False,0.2490544617176056,0.13587401807308197,0.3686109483242035,COMPLETE
986,0.06524381786584854,0.6831651361493398,0.005917257176361248,283,2,,256,17.0,,,,True,False,False,0.23916539549827576,0.13860556483268738,0.37229764461517334,COMPLETE
987,0.07110902667045593,0.46372140128266043,0.00831923900923554,259,3,,228,18.0,16.0,,,True,False,False,0.25108879804611206,0.14949461817741394,0.3866453170776367,COMPLETE
988,0.06337986886501312,0.735550992858848,0.00996702357876595,282,2,,220,16.0,,,,True,False,False,0.2357601672410965,0.1343289464712143,0.3665091097354889,COMPLETE
989,0.0641426220536232,0.7041611405358186,0.007052463765215931,300,2,,243,19.0,,,,True,False,False,0.24065838754177094,0.1349642425775528,0.36737480759620667,COMPLETE
990,0.06691457331180573,0.7206007229883615,0.005002732005788845,216,2,,256,17.0,,,,True,False,False,0.2500164210796356,0.14188118278980255,0.3766711950302124,COMPLETE
991,0.06715630739927292,0.6931814564944424,0.00998831064229415,240,2,,234,18.0,,,,True,False,False,0.25090286135673523,0.13844169676303864,0.3720775544643402,COMPLETE
992,0.07998840510845184,0.7657984757124103,0.003912377848541559,174,2,,129,19.0,,,,True,False,False,0.2727154493331909,0.16516345739364624,0.4064030349254608,COMPLETE
993,0.06250569969415665,0.4975434945984801,0.007474014743849869,271,2,,225,16.0,,,,True,False,False,0.23845748603343964,0.12872077524662018,0.3587767779827118,COMPLETE
994,0.06840362399816513,0.6711198011442299,0.006064149666214132,252,2,,209,17.0,,,,True,False,False,0.2481234222650528,0.1467522382736206,0.3830825388431549,COMPLETE
995,0.21001946926116943,0.48311570599984593,1.2503144027935082e-05,271,1,,234,,,,,True,False,False,0.513940691947937,0.46202313899993896,0.6797228455543518,COMPLETE
996,0.06539276242256165,0.7127218439532406,0.008404739625408665,300,2,,244,18.0,,,,True,False,False,0.24824175238609314,0.1357809454202652,0.3684846758842468,COMPLETE
997,0.06962195783853531,0.7286684360445209,0.006814377524040967,247,2,,221,120.0,,,,False,False,False,0.26055780053138733,0.14575278759002686,0.38177579641342163,COMPLETE
998,0.06148890405893326,0.6921711963939626,0.005350202121587655,280,2,,256,19.0,,,,True,False,False,0.23574957251548767,0.12772338092327118,0.35738405585289,COMPLETE
999,0.06330682337284088,0.46273575945879897,0.008325012230231035,300,2,,233,17.0,,,,True,False,False,0.2438972443342209,0.13224996626377106,0.36366185545921326,COMPLETE
